url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/38212989,30.0,黄河路与公交巷交汇处向西30米,7.4,格尔木市其他,"时蔬,火龙果烹虾球,桂花糯米藕",7,7.4,7.4,川菜,28.0,金牌菜坊,21.119
http://www.dianping.com/shop/73430708,15.0,八一中路中央领地门口向东50米,7.4,格尔木市其他,"咖喱饭,椒麻鸡,豆皮",7,7.4,7.4,快餐简餐,21.0,艾尚玖壹餐吧,21.112
http://www.dianping.com/shop/98502950,0.0,中山路与八一西路交汇西南角中国联通对面,7.4,格尔木市其他,"香辣猪蹄,干锅白玉菇,水果醪糟",7,7.4,7.4,快餐简餐,0.0,YY歪猪蹄,21.089
http://www.dianping.com/shop/93461040,0.0,柴达木中路世邦城市广场一楼,7.4,格尔木市其他,"鸡腿饭,新奥尔良烤翅,原味吮指鸡",7,7.4,7.4,快餐简餐,0.0,肯德基(格尔木世邦店),21.089
http://www.dianping.com/shop/23266223,0.0,八一中路华兴广场2楼,7.4,格尔木市其他,"手法茉茶,拿铁咖啡,摩卡咖啡",7,7.4,7.4,面包/饮品,0.0,红色巴士茶饮,21.089
http://www.dianping.com/shop/96096014,0.0,江源南路10号,7.4,格尔木市其他,,7,7.4,7.4,火锅,0.0,小龙坎老火锅(江源南路店),21.089
http://www.dianping.com/shop/90984768,0.0,柴达木路世邦广场三层食字路口隔壁,7.4,格尔木市其他,"肉夹馍,扬州炒饭,黑椒牛柳意面",7,7.4,7.4,快餐简餐,0.0,极速快卖,21.089
http://www.dianping.com/shop/96357175,0.0,华兴广场八一中路23-7号格林豪泰酒店8419,7.4,八一中路,"牛肉面,煎鸡蛋,小菜",7,7.4,7.4,快餐简餐,0.0,九鼎牛肉面,21.089
http://www.dianping.com/shop/95341922,0.0,金龙巷与食品街交叉口西50米,7.4,格尔木市其他,"水发毛肚,变态牛肉,自助调料碗",7,7.4,7.4,火锅,0.0,重庆八旺火锅,21.089
http://www.dianping.com/shop/9912896,0.0,建兴巷82号,7.4,格尔木市其他,"干拌,白条,干炒面片",7,7.4,7.4,新疆菜,0.0,撒拉羊肉面片馆,21.089
http://www.dianping.com/shop/98513608,0.0,世邦城市广场三楼中庭,7.4,世邦城市购物中心,酸奶,7,7.4,7.4,面包/饮品,0.0,戈菲儿酸奶,21.089
http://www.dianping.com/shop/23589360,45.0,江源南路7-3号,7.4,格尔木市其他,"笋尖,娃娃菜,宽粉",7,7.4,7.3,火锅,103.0,重庆醉鼎尖椒鸡,20.845
http://www.dianping.com/shop/4540481,109.0,站前二道工商银行对面,7.4,格尔木市其他,"酸奶,羊腰子,手抓羊肉",7,7.3,7.3,烧烤,98.0,马义黑白条烤羊肉,20.454
http://www.dianping.com/shop/16787533,64.0,八一东路54号,7.3,格尔木市其他,"恒欣肥牛,手切牛肉羊肉,撒尿牛丸",7,7.3,7.3,火锅,1128.0,恒欣火锅,17.291
http://www.dianping.com/shop/26950413,35.0,中山路与建设西路交汇处向东500米路北,7.3,格尔木市其他,"素菜拼盘,水煮花生,蛋炒饭",7,7.4,7.3,烧烤,145.0,香烤里拉,16.627
http://www.dianping.com/shop/22018506,25.0,昆仑中路海西购物中心楼下,7.3,格尔木市其他,"樱桃巧克力,小蛋糕,草莓爱恋",7,7.3,7.4,面包/饮品,147.0,塞奇西饼(格尔木购物中心店),16.597
http://www.dianping.com/shop/23452889,50.0,昆仑中路黄河锦龙城1楼9号,7.3,格尔木市其他,"蛋炒饭,韭菜,土豆",7,7.4,7.3,烧烤,63.0,部落烤场,16.539
http://www.dianping.com/shop/48249420,0.0,食品街黄河国际大酒店一楼北侧,7.3,格尔木市其他,"棉花糖巧克力咖啡,鲜榨橙汁,经典水果茶",7,7.3,7.4,咖啡厅,0.0,Local Coffee 络客咖啡,16.44
http://www.dianping.com/shop/24895495,74.0,中山路玲珑湾东门,7.3,格尔木市其他,"宽粉,牛腩牛筋锅,年糕",7,7.3,7.3,火锅,236.0,犇牛馆火锅店,16.338
http://www.dianping.com/shop/21042705,30.0,江源中路与金南二巷交叉口南150米,7.3,格尔木市其他,"酸辣里脊,韭菜豆芽水晶粉,金瓜八宝饭",7,7.3,7.3,其他美食,77.0,撒拉八宫苑,16.168
