url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/23376514,14.0,五四大街力盟商业巷二号楼一楼13号,8.1,力盟步行街,"榴莲千层,榴莲慕斯,榴莲班戟",8,8.1,8.2,面包/饮品,694.0,麦高烘培·榴莲主题店(力盟店),24.019
http://www.dianping.com/shop/8908700,50.0,体育巷南门体育场天佑德羽毛球馆南侧四楼,8.1,国际村,"鱿鱼,豆腐皮,牛肉卷",8,8.0,8.1,火锅,2802.0,京跃华肥牛,23.986
http://www.dianping.com/shop/21716038,22.0,花园南街与中南关街丁字路口西侧华联隔壁,8.1,湟光,"招牌小蛋糕,水果蛋糕,招牌起司蛋糕",8,8.1,8.1,面包/饮品,1591.0,心岸烘焙(花园店),23.971
http://www.dianping.com/shop/19406078,20.0,乐都路北磨尔园清真寺对面,8.1,西郊,"圣诞专属蛋糕,蛋糕胚,榛爱",8,8.1,8.1,面包/饮品,1481.0,清真优品蛋糕,23.926
http://www.dianping.com/shop/57642404,27.0,清真巷街乐都路190号,8.1,城东区,"酸奶,牛肉面,灰豆子",8,8.1,8.2,快餐简餐,135.0,安泊尔简中餐,23.79
http://www.dianping.com/shop/111791747,0.0,西川南路69号1栋111号,8.1,海湖新区,"鲜切牛肉,竹笋尖,香菜牛肉",8,8.1,8.2,火锅,0.0,弘盈火锅主题涮烤,23.735
http://www.dianping.com/shop/79596398,45.0,七一路晓泉雅苑2单元6楼2064室,8.1,城东区,"龙虾尾,凤爪,大青虾",8,8.1,8.1,其他美食,425.0,清真玲声私房海鲜,23.495
http://www.dianping.com/shop/67831718,75.0,东关大街63号,8.1,城东区,"迷你锅底,甜醅子,JP肥牛",8,8.0,8.2,火锅,408.0,清真峰火锅（招牌牦牛肉）店,23.422
http://www.dianping.com/shop/5278402,61.0,饮马街31号,8.2,大十字,"土火锅,油炸馍馍片,狗浇尿",8,7.6,7.3,青海菜,764.0,青海土火锅(饮马街店),23.362
http://www.dianping.com/shop/21098949,0.0,"胜利路58号交通巷北口森林雨楼下,五粮液旗舰店内",8.1,胜利路,"银鹭芒果汁,银鹭核桃奶,银鹭醇椰汁",8,8.1,8.1,面包/饮品,0.0,银鹭食品(胜利路五粮液店),23.321
http://www.dianping.com/shop/110571288,0.0,昆仑东路昌运世纪村西侧299–33号,8.1,城东区,"秘制牛肉,养生滋补锅,鲜切羊肉",8,8.1,8.1,火锅,0.0,成都老味老火锅,23.321
http://www.dianping.com/shop/98765746,0.0,新华百货负一层14号,8.1,新华百货,"排骨小面,米饭,骨汤冒菜",8,8.1,8.1,快餐简餐,0.0,郁小树,23.321
http://www.dianping.com/shop/97070010,0.0,中南关街东关大街71号,8.1,湟光,"银馒头,果汁,菊花茶",8,8.1,8.1,火锅,0.0,清真蜀签串巷重庆串串火锅,23.321
