url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/21684939,13.0,市府街与教育路交口南行50米路东,7.4,辛集市其他,"西瓜切片面包,红丝绒魔方,溶岩蛋糕",7,7.4,7.4,面包/饮品,361.0,英伦时光面包烘焙坊(尚都店),5.771
http://www.dianping.com/shop/23754939,18.0,田家庄乡木邱村,7.4,辛集市其他,"香酥肉,小骨头,北京爆烤鸭",7,7.4,7.4,北京菜,339.0,北京爆烤鸭(木邱店),5.76
http://www.dianping.com/shop/23108955,10.0,兴华路北国商城斜对面,7.4,辛集北国超市,"牛肉凉面,牛肉拉面,大碗拉面",7,7.4,7.4,面馆,236.0,兰州拉面·清真,5.71
http://www.dianping.com/shop/44124380,18.0,教育路南段,7.4,辛集市其他,"保定焖鱼,明目驴肝,猪肉串",7,7.4,7.4,川菜,171.0,花好月圆酒店,5.678
http://www.dianping.com/shop/71634845,10.0,兴华路信誉楼北侧，宝岛电动车橱窗,7.4,辛集市其他,"正旺鸡排,正旺烤鸡翅,阿拉伯烤肉",7,7.4,7.4,小吃快餐,137.0,正旺鸡排,5.661
http://www.dianping.com/shop/58939843,11.0,东华路与建设街交叉口南行50米路东,7.4,泰和商圈,"红枣糕,愤怒的小鸟,水果巧克力蛋糕",7,7.4,7.4,小吃快餐,111.0,枣子坊(辛集店),5.648
http://www.dianping.com/shop/73606998,10.0,世纪商城北街8号,7.4,泰和商圈,"三鲜土豆粉,原味土豆粉,香辣土豆粉",7,7.4,7.4,小吃快餐,71.0,粉婆婆土豆粉,5.628
http://www.dianping.com/shop/67408645,15.0,方碑大街东段南侧芳苑小区6号门店,7.4,辛集市其他,"黄韭肉丁,马生菜肉丁,凉拼",7,7.4,7.4,小吃快餐,43.0,慧鑫饺子,5.614
http://www.dianping.com/shop/83081605,27.0,辛集镇世纪商城北街17号,7.4,辛集市其他,"黑胡椒鸡肉饭,黑椒肥牛铁板拌饭,韩式鸡肉板烧饭",7,7.4,7.4,小吃快餐,39.0,板烧厨房(diy铁板快餐),5.612
http://www.dianping.com/shop/83495830,29.0,建设街东段37号,7.4,辛集市其他,"香宫秘制狮子头,香宫素烩,番茄炖牛腩",7,7.4,7.4,其他美食,35.0,辛集市香宫大酒店,5.61
http://www.dianping.com/shop/65723348,15.0,东华路北头安古城中学对面,7.4,辛集市其他,"火腿肠披萨,培根披萨,鸡肉洋葱圈",7,7.4,7.4,面包/饮品,29.0,小蜗奶茶铺,5.607
http://www.dianping.com/shop/66948864,40.0,市府街第一中学东行800米路南,7.4,辛集市其他,"冬瓜,羊肉串,红柳牛肉",7,7.4,7.4,火锅,19.0,润德园,5.603
http://www.dianping.com/shop/66992489,0.0,朝阳路与育红街交叉口北30米路东,7.4,辛集市其他,"鱼香肉丝,炸丸子,红烧口蘑",7,7.4,7.4,小吃快餐,0.0,素食会香楼,5.593
http://www.dianping.com/shop/67342874,0.0,新开街世纪商城南街15号,7.4,辛集市其他,"朝鲜冷面,孜然肉根,土豆粉",7,7.4,7.4,小吃快餐,0.0,朝鲜冷面,5.593
http://www.dianping.com/shop/96435563,0.0,中泰路皮革商业城,7.4,商业城,"牛肉罩饼,红柳烤肉,烧牛窝骨",7,7.4,7.4,冀菜,0.0,清真回民海天阁饭店,5.593
http://www.dianping.com/shop/67758655,0.0,市府街东段市府花园商住楼E区2号,7.4,商业城,"养生白汤锅,有机鮰鱼,自助小料",7,7.4,7.4,火锅,0.0,鱼尚鲜草帽石锅鱼,5.593
http://www.dianping.com/shop/92803547,0.0,兴华南路世纪商城南街12号,7.4,辛集市其他,"虾丸,培根,西兰花",7,7.4,7.4,私房菜,0.0,喜悦渔粉瓦香鸡米饭,5.593
http://www.dianping.com/shop/91856337,0.0,兴华北路124号巴洛克对面,7.4,辛集市其他,"森林美果,酸梅汤,肉串",7,7.4,7.4,小吃快餐,0.0,董记菜夹馍,5.593
http://www.dianping.com/shop/69223884,0.0,文化长廊中段丁字路口路南第一家,7.4,辛集市其他,"柠檬养乐多,哈密瓜味冰淇淋,百香果冰沙",7,7.4,7.4,面包/饮品,0.0,仙果时间(文化长廊店),5.593
http://www.dianping.com/shop/23038521,0.0,西华路地税局南邻,7.4,商业城,"牛掌柜,里脊扒饼",7,7.4,7.4,小吃快餐,0.0,牛掌柜,5.593
http://www.dianping.com/shop/15637623,0.0,石家庄近郊府大街,7.4,辛集市其他,,7,7.4,7.4,冀菜,0.0,桃源新村,5.593
http://www.dianping.com/shop/97310059,0.0,朝阳路6号,7.4,辛集市其他,"经典肉松粢饭团白米,醪糟蛋,醪糟汤圆",7,7.4,7.4,小吃快餐,0.0,江南粢饭团,5.593
http://www.dianping.com/shop/102973471,0.0,鹿城广场3楼西南角,7.4,商业城,"原味米线,酸菜过桥米线,麻辣过桥米线",7,7.4,7.4,小吃快餐,0.0,滇峰米线(辛集鹿城店),5.593
http://www.dianping.com/shop/93439865,0.0,安盛小区一号楼四单元201,7.4,辛集市其他,"彩虹蛋糕,芭比娃娃,叮当猫",7,7.4,7.4,面包/饮品,0.0,柔柔手工坊,5.593
http://www.dianping.com/shop/102518392,0.0,东华南路23号万达山水城东门对过,7.4,泰和商圈,"油麦,豆浆,台湾烤肠",7,7.4,7.4,小吃快餐,0.0,宸宸卷饼快餐,5.593
http://www.dianping.com/shop/92111865,0.0,兴华北路620号,7.4,辛集市其他,"寿字蛋糕,白色玫瑰,欧式水果",7,7.4,7.4,面包/饮品,0.0,怡美蛋糕,5.593
http://www.dianping.com/shop/90491705,0.0,束鹿大街与兴华路交叉口东行300米路北,7.4,辛集市其他,"黄焖猪蹄蛙,尖椒,牛蛙划小排",7,7.4,7.4,川菜,0.0,啊咕咔咔·主题餐厅,5.593
http://www.dianping.com/shop/97927260,0.0,文昌路都市丽景小区4号门店,7.4,大丰源购物广场,,7,7.4,7.4,其他美食,0.0,川湘饭庄,5.593
http://www.dianping.com/shop/108406580,0.0,兴华南路9号,7.4,泰和商圈,"鸡柳,鸡米花,百草盆栽",7,7.4,7.4,面包/饮品,0.0,匆匆那年回忆主题饮吧,5.593
http://www.dianping.com/shop/102485576,0.0,东华北路文化长廊东门西行30米路南A80,7.4,北国商圈,"麻辣米线,老坛酸菜米线,瓦香菜花",7,7.4,7.4,小吃快餐,0.0,南云上品瓦香鸡米饭(文化长廊店),5.593
http://www.dianping.com/shop/22654574,0.0,兴华路皮革商业城正门北侧,7.4,商业城,"精品牛肉小面,重庆小面,招牌面豌杂小面",7,7.4,7.4,小吃快餐,0.0,重庆小面(商业城店),5.593
http://www.dianping.com/shop/112159877,0.0,兴华路兴华北路262号,7.4,商业城,"手工面,特色鲜鸭血,老灶羔羊肉",7,7.4,7.4,火锅,0.0,九宫格重庆火锅,5.593
http://www.dianping.com/shop/66077898,26.0,方碑大街与兴华路交叉口西行500米路北,7.4,辛集市其他,"羊腿,烤全羊,火锅",7,7.4,7.3,火锅,407.0,和聚德羊庄火锅,5.446
http://www.dianping.com/shop/23971455,16.0,方碑大街与东华路交叉口路西南角第三家,7.4,辛集北国超市,"手擀面,羊肉,牛肉",7,7.3,7.4,小吃快餐,203.0,青岛旋转火锅,5.321
http://www.dianping.com/shop/23429373,15.0,育红街锦绣江南南门西行150米路南,7.4,辛集北国超市,香酥鸭,7,7.4,7.3,北京菜,82.0,刘记爆烤鸭,5.286
http://www.dianping.com/shop/22713678,0.0,束鹿东大街胡合营菜市场里面中门路南,7.4,辛集市其他,"鸭脖,鸭胗,鸡腿",7,7.4,7.3,小吃快餐,0.0,天府熟食,5.245
http://www.dianping.com/shop/22312324,10.0,市府街与沧辛过境路交叉口东行10米,7.4,辛集市其他,"焖子驴肉火烧,鸡蛋汤,特色内蒙古羊杂碎",7,7.3,7.3,小吃快餐,194.0,河间驴肉火烧,4.969
http://www.dianping.com/shop/27415162,10.0,路南街1号羊先生面馆西临,7.4,辛集市其他,"凉拌菜,卤鸡腿,食材",7,7.3,7.3,小吃快餐,104.0,一集卤坊,4.924
http://www.dianping.com/shop/19262532,17.0,建设大街与东华路交叉口东南角,7.4,泰和商圈,"茴香猪肉,素拌菜,荠菜猪肉",7,7.3,7.3,小吃快餐,23.0,惠美饺子(鸿怡店),4.884
http://www.dianping.com/shop/32777164,0.0,束鹿大街与西华路交叉口,7.4,辛集市其他,"新鲜大草莓,鲜花水果篮,焦糖蜜汁瓜子",7,7.3,7.3,小吃快餐,0.0,可口鲜果超市,4.873
http://www.dianping.com/shop/45672411,0.0,兴华路与市府街交叉口南行200米路东,7.4,辛集市其他,"八宝粥,土豆丝",7,7.2,7.3,小吃快餐,0.0,谷连天八宝粥(辛集店),4.501
http://www.dianping.com/shop/27212860,21.0,北国商城辛集店东北100米,7.3,辛集北国超市,"经典黑森林蛋糕,千层蛋糕,彩虹物语蛋糕",7,7.4,7.4,面包/饮品,922.0,提拉米酥,1.881
http://www.dianping.com/shop/22838059,12.0,兴华路电视塔北美味超市北邻,7.3,辛集北国超市,"肉包子,重庆小面,皮蛋瘦肉粥",7,7.3,7.3,小吃快餐,1900.0,乡里情粥铺,1.643
http://www.dianping.com/shop/45558757,10.0,建设大街泰和正门西面第四家,7.3,泰和商圈,"章鱼丸,原味炒年糕,火腿黄金炒饭",7,7.4,7.3,小吃快餐,583.0,章鱼小丸子,1.366
http://www.dianping.com/shop/67072194,22.0,市府街西头清河湾小区商业门脸,7.3,辛集市其他,"绿色毛肚,红酒牛肉,自助凉菜水果小料",7,7.3,7.4,火锅,205.0,九宫格老灶火锅(辛集店),1.155
http://www.dianping.com/shop/67764870,10.0,世纪商城中街6号,7.3,泰和商圈,"蛋炒饭,老堤北面线,老堤北特色米线",7,7.3,7.4,小吃快餐,79.0,老堤北米线,1.092
http://www.dianping.com/shop/67631482,10.0,龙泉街东段9号,7.3,辛集市其他,"劲辣荷叶饭,海鲜炒饭,黑椒牛肉意面",7,7.4,7.3,小吃快餐,19.0,功夫荷叶,1.087
http://www.dianping.com/shop/24667163,0.0,东华路一建生活小区西门对面路西,7.3,商业城,"草莓果酱酸奶,原味酸奶,草莓奶茶",7,7.4,7.3,面包/饮品,0.0,健康飞扬鲜奶吧(一建小区店),1.078
http://www.dianping.com/shop/66191440,0.0,新开街乐汇城三楼,7.3,泰和商圈,"重庆小面,够麻够辣小面,特色面",7,7.4,7.3,面馆,0.0,一碗面,1.078
http://www.dianping.com/shop/110799805,0.0,教育路与澳森大街交叉口往北200米路西,7.3,辛集市其他,"海鲜自助,烤鸭,生蚝",7,7.3,7.4,自助餐,0.0,澳森酒店蓝湾海鲜自助餐厅,1.053
