url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/102379678,0.0,龙勒路敦煌小镇东大门北侧都市精选酒店旁边,7.8,沙州南路,"招牌羊肉粉汤,招牌羊肉合汁,驴肉黄面",8,7.7,7.7,快餐简餐,0.0,牛师傅老敦煌羊肉粉汤合汁,24.078
http://www.dianping.com/shop/95918040,0.0,西域路皇冠假日酒店斜对面,7.8,沙州北路,"大盘鸡焖花卷,干锅土豆片,西红柿蛋汤",8,7.7,7.7,其他美食,0.0,东乡萨尔塔餐厅,24.078
http://www.dianping.com/shop/97759688,0.0,三危路凯尔亮超市对面路口向南20米,7.8,沙州北路,"炒面,臊子面,拉条子",8,7.7,7.7,快餐简餐,0.0,悦欣小厨臊子面,24.078
http://www.dianping.com/shop/97580527,0.0,天马街34号四川发廊向东20米,7.8,沙州南路,"龙门鱿鱼,龙门蛏子,花甲",8,7.7,7.7,其他美食,0.0,龙门花甲,24.078
http://www.dianping.com/shop/23912146,70.0,鸣山北路756号（近国际大酒店）,7.8,敦煌市其他,"秘制羊排,酸菜炒凉粉,阳关活鱼",7,7.8,7.8,快餐简餐,432.0,美膳坊餐厅,23.789
http://www.dianping.com/shop/27230907,64.0,鸣山路11号,7.7,沙州南路,"驴肉黄面,驴肉,羊肉焖饼",8,7.8,7.8,其他美食,1246.0,有家驴肉黄面,23.338
http://www.dianping.com/shop/90352927,0.0,风情城11号楼2层,7.8,敦煌市其他,"小炒秋葵,糖醋里脊,铁板水晶粉",7,7.7,7.9,川菜,0.0,帅厨餐厅,22.945
http://www.dianping.com/shop/23476346,43.0,步行街敦煌特色小吃街18号,7.7,敦煌市其他,"特色驴肉火烧,特色酱汁肉夹馍,特色酱肘子",8,7.8,7.8,小吃面食,319.0,老汤酱肉店,21.577
http://www.dianping.com/shop/107731869,0.0,沙州镇文昌南路风情城29113A号商铺,7.7,沙州南路,"香菇牛肉酱香米粉,香菇鸡肉酱香米粉,香菇鸡肉米粉",8,7.7,7.7,新疆菜,0.0,辣时代,20.293
http://www.dianping.com/shop/90927136,0.0,风情城墨缘街1号,7.7,敦煌市其他,"清爽柠檬水,樱花落,柳橙冰沙",8,7.7,7.7,咖啡厅,0.0,莱昂的慢递杂货铺,20.293
http://www.dianping.com/shop/114839295,0.0,月牙泉敦月路月牙泉村三组21号,7.7,敦煌市其他,大漠风沙鸡,8,7.7,7.7,川菜,0.0,重庆饭店,20.293
http://www.dianping.com/shop/66602951,63.0,鸣山北路373号,7.7,敦煌市其他,"驴肉,小炒肉,富利达香肘",7,7.7,7.8,其他美食,399.0,富利达美食城,19.591
http://www.dianping.com/shop/22014687,18.0,滨河东路7号滨河世纪商务宾馆1楼,7.7,敦煌市其他,"鲜切的牛肉羊肉,番茄养颜锅,豆腐",7,7.7,7.7,其他美食,387.0,嘉福元 川旺府,19.241
http://www.dianping.com/shop/111977094,0.0,鸣山路37号,7.7,沙州南路,"杂酱面,凉菜,馄饨",7,7.7,7.7,快餐简餐,0.0,许记炸酱臊子面,18.506
http://www.dianping.com/shop/91053860,0.0,三危路金荣招待所楼下,7.7,敦煌市其他,"手抓羊肉,羊肉焖饼,大盘鸡",7,7.7,7.7,其他美食,0.0,老陈胡杨焖饼,18.506
http://www.dianping.com/shop/110562705,0.0,敦煌夜市,7.7,沙州北路,"馕坑羊排,红柳烤肉,烤鸡翅",7,7.7,7.7,烧烤,0.0,97号老马烤羊排,18.506
http://www.dianping.com/shop/79568726,0.0,阳关中路1339号沙洲阳光大酒店一楼,7.7,敦煌市其他,"藏式奶茶,哈尔滨小麦王,大板瓜子",7,7.7,7.7,其他美食,0.0,拉萨酒吧,18.506
http://www.dianping.com/shop/93771928,0.0,鸣山路锦浩繁国际健身中心一楼左侧,7.7,敦煌市其他,"鸣山大枣,雪山驼掌,榆钱饭",7,7.7,7.7,其他美食,0.0,聚家胡杨焖饼,18.506
http://www.dianping.com/shop/102095428,0.0,敦月路月牙泉景区停车场内,7.7,敦煌市其他,"冰粥,西瓜汁,哈密瓜奶茶",7,7.7,7.7,面包/饮品,0.0,柠檬小姐饮品店,18.506
http://www.dianping.com/shop/92241766,0.0,月泉路兰泰花园三期,7.7,敦煌市其他,"荤素菜,自助火锅,杏皮水",7,7.7,7.7,自助餐,0.0,骨汤麻辣烫(兰泰花园一分店),18.506
http://www.dianping.com/shop/94281077,0.0,鸣山路月牙泉小镇2-125,7.7,敦煌市其他,"牛肉汤水饺,小馄饨,酸辣粉",7,7.7,7.7,快餐简餐,0.0,艾上水饺,18.506
http://www.dianping.com/shop/93258646,0.0,环城东路华联超市斜对面,7.7,敦煌市其他,"梅菜扣肉,红烧小黄鱼,土豆烧牛肉",7,7.7,7.7,川菜,0.0,如家川菜,18.506
http://www.dianping.com/shop/13705817,0.0,沙洲市场名吃广场02号,7.7,敦煌市其他,"爆炒羊肚,羊肠,糊辣羊蹄",7,7.7,7.7,快餐简餐,0.0,正宗羊杂,18.506
http://www.dianping.com/shop/57973982,0.0,西域东路正祥商务宾馆楼下,7.7,敦煌市其他,"小炒带皮羊肉,干锅千叶豆腐,风味烤红棕鱼",7,7.7,7.7,其他美食,0.0,大宴莊餐厅,18.506
http://www.dianping.com/shop/102358045,0.0,龙勒路敦煌小镇戈途精品酒店对面,7.7,沙州南路,"雪山驼掌,大漠风沙鸡,瓦块鱼",7,7.7,7.7,川菜,0.0,刘氏如意轩川菜馆,18.506
http://www.dianping.com/shop/96119781,0.0,阳关西路12号鑫棉公司速八酒店一楼,7.7,沙州北路,"串串,料碗,宽粉",7,7.7,7.7,火锅,0.0,川味香火锅串串,18.506
http://www.dianping.com/shop/24067130,62.0,敦煌夜市商业步行街79号,7.7,敦煌市其他,"馕坑肉,羊肉串,羊排",7,7.7,7.6,烧烤,172.0,李革命烧烤店,18.505
http://www.dianping.com/shop/17522209,17.0,昆仑西路老年活动中心旁,7.7,敦煌市其他,"生日蛋糕8寸,叮当猫,魔幻黑森林",7,7.7,7.6,面包/饮品,39.0,喜利来食品艾.里蛋糕店,18.253
http://www.dianping.com/shop/69539307,20.0,月牙泉小镇2-106、126号,7.7,敦煌市其他,"新记肉夹馍,陕西擀面皮,油泼面",7,7.7,7.6,小吃面食,4.0,陕西擀面皮(月牙泉店),18.186
http://www.dianping.com/shop/81412524,0.0,沙州镇新建路医药公司租房,7.7,敦煌市其他,"腊肠,大面筋,海带",7,7.7,7.6,快餐简餐,0.0,胖子麻辣烫,18.179
http://www.dianping.com/shop/103620616,0.0,沙州南路沙洲镇政府斜对面,7.7,沙州南路,"川香小排,阳关虹鳟鱼,红烧驼肉",7,7.7,7.6,其他美食,0.0,凤记老厨房,18.179
http://www.dianping.com/shop/107987452,0.0,文庙巷24号,7.7,沙州南路,"麻香鸡,藤椒沸腾鱼,川香酸菜鱼",7,7.7,7.6,川菜,0.0,百味鱼酸菜鱼米饭,18.179
http://www.dianping.com/shop/80512540,0.0,阳光小区5号楼门面房,7.7,敦煌市其他,"皇仕蛋糕,卡通蛋糕,巧克力蛋糕",7,7.6,7.6,面包/饮品,0.0,爱馨蛋糕屋,17.828
